26479,19238,-30347,4425,3215,5072,3215,2336,3685,5072,3685,5813
1066,803,-1246,20886,15739,24415,15739,11860,18398,24415,18398,28541
1051,821,-1246,20334,15887,24091,15887,12412,18821,24091,18821,28541
25436,20598,-30557,4083,3307,4906,3307,2678,3972,4906,3972,5893
20881,-17649,4408,3145,-3372,-4305,-3372,3616,4616,-4305,4616,5893
20881,-17650,4408,3145,-3372,-4305,-3372,3616,4616,-4305,4616,5893
-22736,23544,-30347,3263,-3378,-4355,-3378,3498,4509,-4355,4509,5813
-23144,23144,-30347,3380,-3381,-4433,-3381,3381,4433,-4433,4433,5813
-23144,23144,-30347,3380,-3381,-4433,-3381,3381,4433,-4433,4433,5813
-23544,22736,-30129,3498,-3378,-4477,-3378,3263,4323,-4477,4323,5729
-23937,22322,-30129,3616,-3372,-4552,-3372,3145,4245,-4552,4245,5729
16866,-21714,5251,3734,-3362,-4625,-3362,3027,4164,-4625,4164,5729
-17826,-27450,-29901,2005,3088,-3364,3088,4756,-5180,-3364,-5180,5643
-17826,-27450,-29901,2005,3088,-3364,3088,4756,-5180,-3364,-5180,5643
-17344,-27757,-29901,1898,3038,-3273,3038,4863,-5238,-3273,-5238,5643
-16857,-28055,-29901,1793,2985,-3181,2985,4968,-5295,-3181,-5295,5643
-16365,-28345,-29664,1690,2928,-3064,2928,5071,-5307,-3064,-5307,5554
-15868,-28627,-29664,1589,2867,-2971,2867,5172,-5360,-2971,-5360,5554
-15366,-28899,-29418,1490,2802,-2853,2802,5271,-5366,-2853,-5366,5462
-14859,-29163,-29418,1393,2735,-2759,2735,5368,-5415,-2759,-5415,5462
4841,-2257,-4716,-607,283,-592,283,-132,276,-592,276,-576
4866,-2269,-4741,-423,197,-412,197,-92,192,-412,192,-402
4844,-2156,-4682,-877,390,-848,390,-174,377,-848,377,-820
4881,-2072,-4638,-891,378,-846,378,-160,359,-846,359,-804
4886,-1974,-4563,-1130,456,-1055,456,-184,426,-1055,426,-986
4943,-1897,-4585,-972,373,-902,373,-143,346,-902,346,-836
4937,-1796,-4503,-1274,463,-1162,463,-168,423,-1162,423,-1060
4960,-1707,-4448,-1347,463,-1208,463,-159,416,-1208,416,-1083
1595,3583,-3252,-1999,-4491,-4076,-4491,-10089,-9155,-4076,-9155,-8308
1604,3604,-3271,-1969,-4423,-4014,-4423,-9935,-9016,-4014,-9016,-8182
1540,3628,-3268,-1822,-4293,-3866,-4293,-10114,-9109,-3866,-9109,-8204
1472,3645,-3181,-1686,-4173,-3641,-4173,-10330,-9014,-3641,-9014,-7865
1400,3647,-3160,-1568,-4087,-3542,-4087,-10648,-9227,-3542,-9227,-7996
1335,3669,-3077,-1430,-3931,-3296,-3931,-10802,-9058,-3296,-9058,-7596
1267,3680,-3067,-1306,-3795,-3163,-3795,-11022,-9186,-3163,-9186,-7655
1201,3697,-2978,-1181,-3635,-2927,-3635,-11187,-9011,-2927,-9011,-7258
-32328,5120,-24323,6596,-1044,-4963,-1044,165,786,-4963,786,3734
-32328,5120,-24323,6596,-1044,-4963,-1044,165,786,-4963,786,3734
-32412,4555,-23937,6631,-931,-4897,-931,130,688,-4897,688,3616
-32487,3988,-23544,6661,-817,-4827,-817,100,592,-4827,592,3498
-32551,3421,-23144,6688,-702,-4755,-702,73,499,-4755,499,3380
-961,84,-670,29561,-2586,-20613,-2586,226,1803,-20613,1803,14374
-963,67,-646,29651,-2073,-19888,-2073,144,1390,-19888,1390,13340
-32686,1713,-21901,6743,-353,-4518,-353,18,236,-4518,236,3027
0,-32731,-20151,0,0,0,0,6762,-4163,0,-4163,2563
0,-32731,-20151,0,0,0,0,6762,-4163,0,-4163,2563
571,-32726,-20151,2,-117,72,-117,6759,-4162,72,-4162,2563
1142,-32711,-19698,8,-235,142,-235,6753,-4066,142,-4066,2449
1713,-32686,-19238,18,-353,208,-353,6743,-3969,208,-3969,2336
2283,-32651,-18773,32,-470,270,-470,6729,-3869,270,-3869,2224
2852,-32606,-18302,51,-587,329,-587,6710,-3766,329,-3766,2114
3421,-32551,-17826,73,-702,384,-702,6688,-3662,384,-3662,2005
5961,208,-2891,4236,147,2055,147,5,71,2055,71,997
5971,208,-2896,4316,150,2094,150,5,73,2094,73,1015
5978,313,-2902,4405,230,2138,230,12,112,2138,112,1038
6006,420,-2826,4667,326,2196,326,22,153,2196,153,1033
6036,528,-2751,4964,434,2262,434,37,197,2262,197,1030
6009,631,-2553,4812,505,2045,505,53,214,2045,214,869
6047,742,-2478,5187,636,2125,636,78,261,2125,261,871
6048,850,-2386,5281,742,2083,742,104,292,2083,292,822
304,1925,-666,-682,-4307,-1491,-4307,-27195,-9417,-1491,-9417,-3261
304,1923,-665,-682,-4309,-1492,-4309,-27211,-9422,-1492,-9422,-3262
270,1925,-632,-540,-3847,-1264,-3847,-27377,-9000,-1264,-9000,-2959
236,1929,-568,-414,-3376,-994,-3376,-27503,-8101,-994,-8101,-2386
203,1933,-503,-305,-2902,-755,-2902,-27612,-7186,-755,-7186,-1870
169,1941,-471,-211,-2420,-587,-2420,-27666,-6718,-587,-6718,-1631
136,1945,-405,-135,-1939,-404,-1939,-27734,-5780,-404,-5780,-1204
102,1950,-372,-76,-1455,-278,-1455,-27769,-5305,-278,-5305,-1013
-1828,-256,-224,-28146,-3955,3463,-3955,-555,486,3463,486,-426
-1838,-258,-226,-28059,-3943,3453,-3943,-554,485,3453,485,-424
-1838,-291,-194,-27882,-4416,2950,-4416,-699,467,2950,467,-312
-1837,-324,-162,-27681,-4880,2449,-4880,-860,431,2449,431,-216
-1851,-359,-98,-27348,-5316,1458,-5316,-1033,283,1458,283,-77
-1853,-393,-33,-27086,-5757,483,-5757,-1223,102,483,102,-8
-1857,-428,0,-26793,-6185,0,-6185,-1428,0,0,0,0
-1662,-414,0,-28022,-6986,0,-6986,-1742,0,0,0,0
2283,-32651,1713,32,-470,-24,-470,6729,353,-24,353,18
2283,-32651,1713,32,-470,-24,-470,6729,353,-24,353,18
2852,-32606,2283,51,-587,-41,-587,6710,469,-41,469,32
3421,-32551,2852,73,-702,-61,-702,6688,586,-61,586,51
3988,-32487,3421,100,-817,-86,-817,6661,701,-86,701,73
4555,-32412,3988,130,-931,-114,-931,6631,816,-114,816,100
5120,-32328,4555,165,-1044,-147,-1044,6596,929,-147,929,130
5683,-32233,5120,203,-1156,-183,-1156,6558,1041,-183,1041,165
32487,3988,6245,6661,817,-1280,817,100,-157,-1280,-157,246
32487,3988,6245,6661,817,-1280,817,100,-157,-1280,-157,246
32412,4555,6245,6631,931,-1277,931,130,-179,-1277,-179,246
32328,5120,6245,6596,1044,-1274,1044,165,-201,-1274,-201,246
32233,5683,6805,6558,1156,-1384,1156,203,-244,-1384,-244,292
32129,6245,6805,6515,1266,-1380,1266,246,-268,-1380,-268,292
4040,858,929,-9975,-2120,2294,-2120,-450,487,2294,487,-527
4053,935,935,-9678,-2234,2234,-2234,-515,515,2234,515,-515
-398,2047,469,-975,5016,-1149,5016,-25806,5913,-1149,5913,-1355
-399,2054,470,-973,5005,-1147,5005,-25752,5901,-1147,5901,-1352
-437,2056,472,-1152,5420,-1246,5420,-25501,5864,-1246,5864,-1348
-474,2056,474,-1345,5826,-1345,5826,-25236,5826,-1345,5826,-1345
-7918,31758,7362,395,-1587,367,-1587,6366,-1475,367,-1475,342
-922,3443,801,-1001,3738,-870,3738,-13951,3249,-870,3249,-756
-956,3335,780,-1193,4163,-974,4163,-14518,3397,-974,3397,-795
-993,3248,706,-1393,4556,-990,4556,-14902,3240,-990,3240,-704
-1900,-438,405,-26452,-6106,-5644,-6106,-1409,-1303,-5644,-1303,-1204
-1907,-440,407,-26398,-6094,-5633,-6094,-1407,-1300,-5633,-1300,-1201
-1908,-475,375,-26110,-6510,-5134,-6510,-1623,-1280,-5134,-1280,-1009
-1887,-505,372,-25973,-6959,-5130,-6959,-1864,-1374,-5130,-1374,-1013
-1889,-541,375,-25634,-7350,-5088,-7350,-2107,-1459,-5088,-1459,-1010
-1893,-578,343,-25268,-7725,-4588,-7725,-2361,-1402,-4588,-1402,-833
-31129,-10114,5120,6116,1987,1006,1987,645,326,1006,326,165
-30947,-10656,5120,6045,2081,1000,2081,716,344,1000,344,165
1541,-2669,429,-4702,8144,1308,8144,-14105,-2266,1308,-2266,-364
1554,-2692,432,-4650,8054,1294,8054,-13949,-2241,1294,-2241,-360
1616,-2690,382,-4870,8105,1152,8105,-13489,-1917,1152,-1917,-272
1684,-2695,387,-5065,8107,1165,8107,-12974,-1864,1165,-1864,-267
1752,-2698,336,-5261,8101,1009,8101,-12474,-1554,1009,-1554,-193
1816,-2693,283,-5465,8103,851,8103,-12014,-1263,851,-1263,-132
1885,-2693,286,-5648,8066,858,8066,-11519,-1225,858,-1225,-130
1955,-2691,232,-5823,8015,691,8015,-11032,-951,691,-951,-82
843,682,37,18570,15038,-833,15038,12177,-675,-833,-675,37
848,687,38,18604,15065,-835,15065,12199,-676,-835,-676,37
844,708,38,18123,15207,-825,15207,12760,-692,-825,-692,37
846,736,19,17682,15370,-408,15370,13361,-355,-408,-355,9
920,829,21,17660,15901,-414,15901,14318,-373,-414,-373,9
916,854,0,17164,16006,0,16006,14926,0,0,0,0
910,879,0,16659,16087,0,16087,15535,0,0,0,0
23144,23144,0,3381,3381,0,3381,3380,0,0,0,0
-14348,29418,-571,1299,-2664,-51,-2664,5462,106,-51,106,2
-14348,29418,-1142,1299,-2664,-103,-2664,5462,212,-103,212,8
-14859,29163,-1142,1393,-2735,-107,-2735,5368,210,-107,210,8
-15366,28899,-1713,1490,-2802,-166,-2802,5271,312,-166,312,18
-15868,28627,-2283,1589,-2867,-228,-2867,5172,412,-228,412,32
-16365,28345,-2852,1690,-2928,-294,-2928,5071,510,-294,510,51
-16857,28055,-3421,1793,-2985,-364,-2985,4968,605,-364,605,73
-17344,27757,-3988,1898,-3038,-436,-3038,4863,698,-436,698,100
-29418,-14348,-5120,5462,2664,-950,2664,1299,-463,-950,-463,165
-29418,-14348,-5120,5462,2664,-950,2664,1299,-463,-950,-463,165
-29163,-14859,-5683,5368,2735,-1046,2735,1393,-533,-1046,-533,203
-28899,-15366,-6245,5271,2802,-1139,2802,1490,-605,-1139,-605,246
-28627,-15868,-6805,5172,2867,-1229,2867,1589,-681,-1229,-681,292
-28345,-16365,-7362,5071,2928,-1317,2928,1690,-760,-1317,-760,342
-28055,-16857,-7918,4968,2985,-1402,2985,1793,-842,-1402,-842,395
-27757,-17344,-8471,4863,3038,-1484,3038,1898,-927,-1484,-927,452
2334,-2685,-1099,-6460,7431,-3042,7431,-8548,3500,-3042,3500,-1433
2373,-2730,-1118,-6253,7193,-2945,7193,-8275,3388,-2945,3388,-1387
2461,-2734,-1197,-6286,6982,-3058,6982,-7754,3397,-3058,3397,-1488
2542,-2726,-1275,-6348,6807,-3183,6807,-7300,3414,-3183,3414,-1596
2636,-2730,-1360,-6323,6548,-3262,6548,-6781,3378,-3262,3378,-1683
23144,-23144,-12261,3380,-3380,1791,-3380,3381,-1791,1791,-1791,948
23544,-22736,-12789,3498,-3378,1900,-3378,3263,-1835,1900,-1835,1032
2783,-2595,-1608,-6966,6496,-4025,6496,-6058,3754,-4025,3754,-2326
3478,4145,-2540,-77,-92,-56,-92,-110,-67,-56,-67,-41
3474,4141,-2537,-94,-112,-68,-112,-133,-81,-68,-81,-50
20598,25436,-15366,2678,3307,1997,3307,4083,2467,1997,2467,1490
2760,3533,-2173,-2881,-3688,-2269,-3688,-4720,-2904,-2269,-2904,-1786
19698,26140,-16857,2449,3250,2095,3250,4312,2781,2095,2781,1793
1558,2144,-1404,-7691,-10586,-6934,-10586,-14571,-9544,-6934,-9544,-6251
1516,2165,-1440,-7342,-10486,-6972,-10486,-14976,-9957,-6972,-9957,-6620
1491,2211,-1491,-6919,-10257,-6919,-10257,-15207,-10257,-6919,-10257,-6919
-27757,17344,-20151,4863,-3038,-3530,-3038,1898,2206,-3530,2206,2563
-27757,17344,-20151,4863,-3038,-3530,-3038,1898,2206,-3530,2206,2563
-28055,16857,-20151,4968,-2985,-3568,-2985,1793,2144,-3568,2144,2563
-28345,16365,-21039,5071,-2928,-3764,-2928,1690,2173,-3764,2173,2793
-28627,15868,-21901,5172,-2867,-3957,-2867,1589,2193,-3957,2193,3027
-28899,15366,-22322,5271,-2802,-4071,-2802,1490,2165,-4071,2165,3145
-29163,14859,-22736,5368,-2735,-4185,-2735,1393,2132,-4185,2132,3263
-29418,14348,-23544,5462,-2664,-4371,-2664,1299,2132,-4371,2132,3498
-473,-1548,-1240,-2608,-8532,6834,-8532,-27908,22355,6834,22355,-17908
-474,-1551,-1242,-2606,-8525,6829,-8525,-27886,22338,6829,22338,-17894
-446,-1557,-1240,-2317,-8083,6441,-8083,-28191,22465,6441,22465,-17903
-418,-1562,-1275,-2044,-7631,6225,-7631,-28480,23234,6225,23234,-18954
-391,-1569,-1308,-1786,-7165,5974,-7165,-28738,23961,5974,23961,-19978
-363,-1576,-1325,-1544,-6690,5624,-6690,-28980,24363,5624,24363,-20482
-336,-1582,-1356,-1319,-6207,5322,-6207,-29205,25040,5322,25040,-21470
-308,-1588,-1372,-1111,-5717,4939,-5717,-29413,25411,4939,25411,-21953
6217,-325,-5497,6312,-330,5581,-330,17,-292,5581,-292,4934
6166,-323,-5452,5905,-309,5221,-309,16,-273,5221,-273,4616
6172,-215,-5453,5922,-206,5232,-206,7,-182,5232,-182,4623
6175,-107,-5502,5928,-103,5282,-103,1,-92,5282,-92,4707
6169,0,-5544,5874,0,5279,0,0,0,5279,0,4745
6199,108,-5619,6120,106,5547,106,1,96,5547,96,5028
6175,215,-5600,5946,207,5392,207,7,188,5392,188,4890
6197,324,-5669,6153,322,5628,322,16,294,5628,294,5149
314,1986,-1851,-670,-4230,-3942,-4230,-26711,-24894,-3942,-24894,-23201
314,1988,-1852,-669,-4228,-3940,-4228,-26696,-24880,-3940,-24880,-23188
280,1992,-1852,-530,-3772,-3506,-3772,-26843,-24952,-3506,-24952,-23194
245,1999,-1868,-406,-3308,-3090,-3308,-26943,-25169,-3090,-25169,-23511
210,2003,-1868,-298,-2843,-2650,-2843,-27051,-25219,-2650,-25219,-23511
175,2011,-1884,-207,-2371,-2222,-2371,-27110,-25406,-2222,-25406,-23809
140,2016,-1886,-132,-1899,-1777,-1899,-27169,-25426,-1777,-25426,-23795
1713,32686,-30557,18,353,330,353,6743,6304,330,6304,5893
-876,15,-818,29075,-507,-27148,-507,8,473,-27148,473,25348
-877,15,-819,29083,-507,-27155,-507,8,474,-27155,474,25355
-880,0,-821,29108,0,-27174,0,0,0,-27174,0,25369
-880,-15,-816,29107,508,-26991,508,8,-471,-26991,-471,25030
-881,-30,-817,29088,1015,-26986,1015,35,-942,-26986,-942,25037
-880,-46,-817,29044,1522,-26966,1522,79,-1413,-26966,-1413,25037
-881,-61,-813,28998,2027,-26758,2027,141,-1871,-26758,-1871,24691
-881,-77,-814,28926,2530,-26728,2530,221,-2338,-26728,-2338,24697
3988,-32487,-29901,100,-817,752,-817,6661,-6131,752,-6131,5643
3988,-32487,-29901,100,-817,752,-817,6661,-6131,752,-6131,5643
4555,-32412,-29901,130,-931,859,-931,6631,-6117,859,-6117,5643
5120,-32328,-29901,165,-1044,966,-1044,6596,-6101,966,-6101,5643
5683,-32233,-29901,203,-1156,1072,-1156,6558,-6083,1072,-6083,5643
6245,-32129,-29664,246,-1266,1169,-1266,6515,-6015,1169,-6015,5554
6805,-32015,-29418,292,-1375,1263,-1375,6469,-5944,1263,-5944,5462
7362,-31892,-29418,342,-1482,1367,-1482,6419,-5921,1367,-5921,5462
5481,1571,-5034,1976,566,1815,566,162,520,1815,520,1667
5552,1592,-5099,2523,723,2317,723,207,664,2317,664,2129
5573,1703,-5145,2877,879,2657,879,269,812,2657,812,2453
5606,1821,-5204,3330,1082,3091,1082,351,1004,3091,1004,2870
5617,1934,-5196,3620,1246,3349,1246,429,1153,3349,1153,3098
5648,2055,-5205,4070,1481,3751,1481,539,1365,3751,1365,3457
5658,2172,-5248,4366,1676,4050,1676,643,1554,4050,1554,3757
5666,2289,-5182,4650,1879,4253,1879,759,1718,4253,1718,3890
-5683,32233,-27450,203,-1156,-984,-1156,6558,5584,-984,5584,4756
-5683,32233,-27450,203,-1156,-984,-1156,6558,5584,-984,5584,4756
-227,1170,-988,1150,-5919,-4999,-5919,30452,25718,-4999,25718,21720
-6805,32015,-26811,292,-1375,-1151,-1375,6469,5418,-1151,5418,4537
-7362,31892,-26479,342,-1482,-1230,-1482,6419,5330,-1230,5330,4425
-7918,31758,-26140,395,-1587,-1306,-1587,6366,5239,-1306,5239,4312
-8471,31615,-25792,452,-1690,-1379,-1690,6309,5146,-1379,5146,4198
-9021,31463,-25792,513,-1791,-1468,-1791,6248,5122,-1468,5122,4198
-1492,-664,-1214,-25368,-11294,20636,-11294,-5028,9187,20636,9187,-16787
-1500,-668,-1220,-25308,-11267,20587,-11267,-5016,9166,20587,9166,-16747
-1494,-696,-1225,-24869,-11596,20392,-11596,-5407,9508,20392,9508,-16720
-1496,-729,-1197,-24355,-11878,19492,-11878,-5793,9507,19492,9507,-15600
-1485,-756,-1199,-23922,-12189,19313,-12189,-6210,9840,19313,9840,-15592
-1489,-791,-1171,-23366,-12424,18383,-12424,-6606,9774,18383,9774,-14463
-1481,-821,-1155,-22885,-12685,17845,-12685,-7031,9891,17845,9891,-13915
-1476,-852,-1140,-22371,-12916,17285,-12916,-7457,9979,17285,9979,-13355
2092,-2677,-2092,-6173,7902,-6173,7902,-10114,7902,-6173,7902,-6173
2119,-2712,-2119,-6040,7731,-6040,7731,-9895,7731,-6040,7731,-6040
2168,-2677,-2120,-6301,7782,-6165,7782,-9610,7613,-6165,7613,-6031
2246,-2677,-2054,-6409,7638,-5860,7638,-9102,6984,-5860,6984,-5359
2329,-2679,-2036,-6484,7459,-5668,7459,-8580,6521,-5668,6521,-4956
2415,-2682,-2018,-6533,7256,-5460,7256,-8059,6064,-5460,6064,-4563
2494,-2674,-1991,-6612,7091,-5280,7091,-7604,5662,-5280,5662,-4217
2586,-2678,-1917,-6605,6840,-4897,6840,-7083,5071,-4897,5071,-3631
3881,4018,-2622,588,609,397,609,630,411,397,411,268
22736,23544,-15366,3263,3378,2205,3378,3498,2283,2205,2283,1490
3767,4039,-2507,332,356,221,356,382,237,221,237,147
3658,4063,-2397,119,132,78,132,147,86,78,86,51
3576,4113,-2303,56,64,36,64,74,41,36,41,23
3445,4105,-2180,-246,-293,-155,-293,-349,-185,-155,-185,-98
3387,4183,-2103,-163,-201,-101,-201,-248,-125,-101,-125,-62
3387,4336,-1972,207,265,120,265,339,154,120,154,70
-21473,24702,-10114,2910,-3348,-1370,-3348,3851,1577,-1370,1577,645
22567,-16105,-20239,2910,-3348,-1370,-3348,3851,1577,-1370,1577,645
21710,-16862,-19149,3027,-3362,-1322,-3362,3734,1469,-1322,1469,578
-22322,23937,-8471,3145,-3372,-1193,-3372,3616,1279,-1193,1279,452
-22736,23544,-7362,3263,-3378,-1056,-3378,3498,1094,-1056,1094,342
-23144,23144,-6805,3380,-3381,-994,-3381,3381,994,-994,994,292
-23544,22736,-6245,3498,-3378,-928,-3378,3263,896,-928,896,246
-23937,22322,-5120,3616,-3372,-773,-3372,3145,721,-773,721,165
-22322,-23937,-2852,3145,3372,-401,3372,3616,-431,-401,-431,51
-22322,-23937,-2852,3145,3372,-401,3372,3616,-431,-401,-431,51
-21901,-24323,-2283,3027,3362,-315,3362,3734,-350,-315,-350,32
-21473,-24702,-1713,2910,3348,-232,3348,3851,-267,-232,-267,18
-1501,-1789,-40,-10239,-12202,278,-12202,-14542,331,278,331,-7
-20598,-25436,0,2678,3307,0,3307,4083,0,0,0,0
-20151,-25792,571,2563,3280,72,3280,4198,92,72,92,2
-19698,-26140,1142,2449,3250,142,3250,4312,188,142,188,8
2858,-2665,340,-6530,6089,778,6089,-5678,-725,778,-725,-92
2902,-2706,345,-6273,5850,747,5850,-5455,-697,747,-697,-89
2922,-2631,342,-6632,5971,777,5971,-5376,-700,777,-700,-91
3030,-2634,489,-6466,5621,1044,5621,-4886,-907,1044,-907,-168
2807,-2355,446,-8305,6968,1321,6968,-5847,-1108,1321,-1108,-210
2897,-2346,583,-8238,6671,1658,6671,-5402,-1342,1658,-1342,-333
3002,-2345,596,-8068,6303,1601,6303,-4924,-1251,1601,-1251,-317
3069,-2313,667,-8113,6114,1764,6114,-4607,-1329,1764,-1329,-383
1572,2164,510,-7625,-10495,2475,-10495,-14445,3407,2475,3407,-803
1555,2140,504,-7705,-10605,2501,-10605,-14597,3442,2501,3442,-812
1492,2131,540,-7453,-10644,2701,-10644,-15201,3858,2701,3858,-979
1471,2181,547,-7011,-10395,2606,-10395,-15411,3864,2606,3864,-969
1443,2223,596,-6603,-10169,2727,-10169,-15659,4200,2727,4200,-1126
1472,2355,624,-5966,-9548,2532,-9548,-15280,4053,2532,4053,-1075
1468,2443,641,-5481,-9122,2393,-9122,-15181,3984,2393,3984,-1045
16365,28345,7362,1690,2928,-760,2928,5071,-1317,-760,-1317,342
-28627,15868,7362,5172,-2867,1330,-2867,1589,-737,1330,-737,342
-28627,15868,7362,5172,-2867,1330,-2867,1589,-737,1330,-737,342
-28899,15366,7362,5271,-2802,1343,-2802,1490,-714,1343,-714,342
-29163,14859,7362,5368,-2735,1355,-2735,1393,-690,1355,-690,342
-29418,14348,7362,5462,-2664,1367,-2664,1299,-666,1367,-666,342
-29664,13832,6805,5554,-2589,1274,-2589,1207,-594,1274,-594,292
-29901,13312,6805,5643,-2512,1284,-2512,1118,-571,1284,-571,292
-30129,12789,6805,5729,-2432,1294,-2432,1032,-549,1294,-549,292
-15868,-28627,6245,1589,2867,625,2867,5172,1128,625,1128,246
-15366,-28899,6245,1490,2802,605,2802,5271,1139,605,1139,246
-14859,-29163,6245,1393,2735,585,2735,5368,1149,585,1149,246
-14348,-29418,5683,1299,2664,514,2664,5462,1055,514,1055,203
-13832,-29664,5120,1207,2589,447,2589,5554,958,447,958,165
-13312,-29901,5120,1118,2512,430,2512,5643,966,430,966,165
-12789,-30129,5120,1032,2432,413,2432,5729,973,413,973,165
-12261,-30347,4555,948,2348,352,2348,5813,872,352,872,130
3117,-1727,434,-11444,6343,1594,6343,-3516,-883,1594,-883,-222
3063,-1698,426,-11817,6550,1646,6550,-3630,-912,1646,-912,-229
3130,-1664,432,-11775,6261,1625,6261,-3329,-864,1625,-864,-224
3087,-1573,362,-12505,6371,1467,6371,-3246,-747,1467,-747,-172
3213,-1567,311,-12014,5860,1165,5860,-2858,-568,1165,-568,-112
3240,-1510,311,-12216,5696,1174,5696,-2656,-547,1174,-547,-112
3275,-1458,250,-12345,5496,942,5496,-2447,-419,942,-419,-71
3296,-1399,187,-12561,5332,714,5332,-2263,-303,714,-303,-40
1540,3629,68,-1821,-4290,81,-4290,-10107,191,81,191,-3
1471,3642,68,-1689,-4182,78,-4182,-10351,194,78,194,-3
1405,3660,68,-1554,-4049,75,-4049,-10550,197,75,197,-3
1329,3653,0,-1446,-3975,0,-3975,-10922,0,0,0,0
921,2675,0,-2207,-6412,0,-6412,-18623,0,0,0,0
861,2652,0,-2020,-6218,0,-6218,-19138,0,0,0,0
808,2644,0,-1825,-5969,0,-5969,-19525,0,0,0,0
754,2631,-47,-1638,-5714,-103,-5714,-19928,-361,-103,-361,-6
-26479,19238,-1713,4425,-3215,-286,-3215,2336,208,-286,208,18
-26479,19238,-1713,4425,-3215,-286,-3215,2336,208,-286,208,18
-26811,18773,-1713,4537,-3177,-289,-3177,2224,202,-289,202,18
-27135,18302,-2283,4647,-3134,-391,-3134,2114,263,-391,263,32
-27450,17826,-2852,4756,-3088,-494,-3088,2005,320,-494,320,51
-27757,17344,-3421,4863,-3038,-599,-3038,1898,374,-599,374,73
-28055,16857,-3988,4968,-2985,-706,-2985,1793,424,-706,424,100
8847,32729,-9110,5071,-2928,-815,-2928,1690,470,-815,470,130
-16365,-28345,-6245,1690,2928,-645,2928,5071,-1117,-645,-1117,246
-16365,-28345,-6245,1690,2928,-645,2928,5071,-1117,-645,-1117,246
-15868,-28627,-6245,1589,2867,-625,2867,5172,-1128,-625,-1128,246
-15366,-28899,-6805,1490,2802,-660,2802,5271,-1241,-660,-1241,292
-14859,-29163,-7362,1393,2735,-690,2735,5368,-1355,-690,-1355,342
-14348,-29418,-8471,1299,2664,-767,2664,5462,-1573,-767,-1573,452
-13832,-29664,-8471,1207,2589,-739,2589,5554,-1586,-739,-1586,452
-13312,-29901,-9569,1118,2512,-804,2512,5643,-1806,-804,-1806,578
3204,-1426,-1142,-12858,5725,-4582,5725,-2549,2040,-4582,2040,-1633
29901,-13312,-10656,5643,-2512,2011,-2512,1118,-895,2011,-895,716
6004,-2548,-2230,5729,-2432,2128,-2432,1032,-903,2128,-903,791
3555,-1436,-1374,-10997,4443,-4250,4443,-1795,1717,-4250,1717,-1642
3347,-1352,-1410,-12545,5068,-5286,5068,-2047,2135,-5286,2135,-2227
6036,-2317,-2629,5893,-2262,2567,-2262,868,-985,2567,-985,1118
30757,-11194,-13832,5970,-2173,2685,-2173,791,-977,2685,-977,1207
3562,-1226,-1651,-11916,4103,-5524,4103,-1412,1902,-5524,1902,-2561
874,2692,-1372,-1988,-6119,-3119,-6119,-18834,-9601,-3119,-9601,-4894
860,2648,-1350,-2023,-6227,-3174,-6227,-19167,-9770,-3174,-9770,-4980
811,2653,-1387,-1818,-5947,-3109,-5947,-19452,-10170,-3109,-10170,-5317
757,2640,-1414,-1633,-5695,-3051,-5695,-19861,-10641,-3051,-10641,-5701
704,2630,-1483,-1452,-5421,-3057,-5421,-20234,-11409,-3057,-11409,-6433
494,1985,-1144,-1586,-6361,-3666,-6361,-25515,-14705,-3666,-14705,-8474
459,1991,-1201,-1372,-5943,-3585,-5943,-25745,-15531,-3585,-15531,-9369
424,1999,-1230,-1172,-5514,-3393,-5514,-25945,-15963,-3393,-15963,-9821
-32606,2852,-21039,6710,-587,-4329,-587,51,378,-4329,378,2793
-32606,2852,-21039,6710,-587,-4329,-587,51,378,-4329,378,2793
-32651,2283,-21473,6729,-470,-4425,-470,32,309,-4425,309,2910
-32686,1713,-21901,6743,-353,-4518,-353,18,236,-4518,236,3027
-32711,1142,-22736,6753,-235,-4694,-235,8,163,-4694,163,3263
-32726,571,-23144,6759,-117,-4780,-117,2,83,-4780,83,3380
-32731,0,-23544,6762,0,-4864,0,0,0,-4864,0,3498
-32726,-571,-23937,6759,117,-4944,117,2,-86,-4944,-86,3616
-261,-2489,-1917,-256,-2437,1877,-2437,-23190,17863,1877,17863,-13759
-3421,-32551,-25073,73,702,-541,702,6688,-5151,-541,-5151,3968
-2852,-32606,-25436,51,587,-458,587,6710,-5235,-458,-5235,4083
-2283,-32651,-26140,32,470,-376,470,6729,-5387,-376,-5387,4312
-1713,-32686,-26479,18,353,-286,353,6743,-5463,-286,-5463,4425
-1142,-32711,-27135,8,235,-195,235,6753,-5602,-195,-5602,4647
-571,-32726,-27450,2,117,-98,117,6759,-5670,-98,-5670,4756
0,-32731,-27757,0,0,0,0,6762,-5734,0,-5734,4863
6220,-763,-5481,6661,-817,5870,-817,100,-720,5870,-720,5172
6159,-756,-5427,6078,-746,5356,-746,91,-657,5356,-657,4719
6225,-654,-5527,6688,-702,5937,-702,73,-624,5937,-624,5271
6223,-544,-5566,6710,-587,6002,-587,51,-525,6002,-525,5368
6210,-434,-5595,6299,-440,5675,-440,30,-396,5675,-396,5113
6219,-325,-5644,6328,-331,5743,-331,17,-301,5743,-301,5212
6225,-217,-5645,6346,-221,5755,-221,7,-200,5755,-200,5219
6229,-108,-5691,6360,-111,5811,-111,1,-101,5811,-101,5309
